2016/10/04 21:08:52 [error] 5756#4988: *7 CreateFile() "C:\Users\yvany\developer\webpack-angular-1.x\nginx-1.10.1/../dist/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost"
2016/10/04 21:09:05 [error] 5756#4988: *7 CreateFile() "C:\Users\yvany\developer\webpack-angular-1.x\nginx-1.10.1/../dist/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost"
2016/10/04 22:44:38 [notice] 11924#3912: signal process started
2016/10/10 08:47:00 [emerg] 3580#8720: CreateDirectory() "F:\Developer\2016\Country\jumore-np\nginx-1.10.1/temp/client_body_temp" failed (3: The system cannot find the path specified)
2016/10/10 08:47:44 [emerg] 11152#10524: CreateDirectory() "F:\Developer\2016\Country\jumore-np\nginx-1.10.1/temp/client_body_temp" failed (3: The system cannot find the path specified)
2016/10/10 08:47:45 [emerg] 5512#5480: CreateDirectory() "F:\Developer\2016\Country\jumore-np\nginx-1.10.1/temp/client_body_temp" failed (3: The system cannot find the path specified)
2016/10/10 08:49:23 [emerg] 9532#8720: CreateDirectory() "F:\Developer\2016\Country\jumore-np\nginx-1.10.1/temp/client_body_temp" failed (3: The system cannot find the path specified)
2016/10/10 09:54:49 [error] 11204#8940: *52 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET / HTTP/1.1", host: "localhost"
2016/10/10 11:03:58 [error] 11204#8940: *185 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:58 [error] 11204#8940: *186 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:58 [error] 11204#8940: *187 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:58 [error] 11204#8940: *188 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:58 [error] 11204#8940: *189 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:59 [error] 11204#8940: *190 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:59 [error] 11204#8940: *191 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:59 [error] 11204#8940: *192 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:59 [error] 11204#8940: *193 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:04:00 [error] 11204#8940: *194 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
